INFO 2025-03-03 21:25:27,027 autoreload Watching for file changes with StatReloader
INFO 2025-03-03 21:40:24,039 basehttp "GET /static/css/style.css HTTP/1.1" 200 6700
INFO 2025-03-03 21:40:24,057 basehttp "GET /static/flatpickr/flatpickr.min.css HTTP/1.1" 200 16166
INFO 2025-03-03 21:40:24,061 basehttp "GET /static/flatpickr/locale/ar.js HTTP/1.1" 200 1928
INFO 2025-03-03 21:40:24,065 basehttp "GET /static/flatpickr/flatpickr.min.js HTTP/1.1" 200 50679
INFO 2025-03-03 21:40:24,068 basehttp "GET /static/bootstrap5/bootstrap-icons.css HTTP/1.1" 200 65624
INFO 2025-03-03 21:40:24,083 basehttp "GET /static/bootstrap5/bootstrap.bundle.js HTTP/1.1" 200 207819
INFO 2025-03-03 21:40:24,117 basehttp "GET /static/fonts/Shabwa-Medium.ttf HTTP/1.1" 200 51776
INFO 2025-03-03 21:40:24,126 basehttp "GET /static/fonts/Shabwa.ttf HTTP/1.1" 200 51148
INFO 2025-03-03 21:40:24,129 basehttp "GET /static/fonts/Shabwa-Bold.ttf HTTP/1.1" 200 49452
INFO 2025-03-03 21:40:24,135 basehttp "GET /static/bootstrap5/bootstrap-icons.woff2 HTTP/1.1" 200 130396
INFO 2025-03-03 21:40:24,155 basehttp "GET /manage/logs/ HTTP/1.1" 200 31296
INFO 2025-03-03 21:40:24,208 basehttp "GET /static/bootstrap5/bootstrap.rtl.css HTTP/1.1" 200 280259
INFO 2025-03-03 21:40:24,241 basehttp "GET /static/flatpickr/flatpickr.min.css HTTP/1.1" 200 16166
INFO 2025-03-03 21:40:24,246 basehttp "GET /static/css/style.css HTTP/1.1" 200 6700
INFO 2025-03-03 21:40:24,251 basehttp "GET /static/flatpickr/locale/ar.js HTTP/1.1" 200 1928
INFO 2025-03-03 21:40:24,256 basehttp "GET /static/flatpickr/flatpickr.min.js HTTP/1.1" 200 50679
INFO 2025-03-03 21:40:24,262 basehttp "GET /static/bootstrap5/bootstrap-icons.css HTTP/1.1" 200 65624
INFO 2025-03-03 21:40:24,270 basehttp "GET /static/bootstrap5/bootstrap.bundle.js HTTP/1.1" 200 207819
INFO 2025-03-03 21:40:24,299 basehttp "GET /static/fonts/Shabwa-Bold.ttf HTTP/1.1" 200 49452
INFO 2025-03-03 21:40:24,318 basehttp "GET /manage/logs/ HTTP/1.1" 200 31296
INFO 2025-03-03 21:40:24,394 basehttp "GET /manage/logs/ HTTP/1.1" 200 31296
INFO 2025-03-03 21:40:24,437 basehttp "GET /static/bootstrap5/bootstrap.rtl.css HTTP/1.1" 200 280259
INFO 2025-03-03 21:40:24,457 basehttp "GET /static/flatpickr/locale/ar.js HTTP/1.1" 200 1928
INFO 2025-03-03 21:40:24,459 basehttp "GET /static/flatpickr/flatpickr.min.css HTTP/1.1" 200 16166
INFO 2025-03-03 21:40:24,464 basehttp "GET /static/css/style.css HTTP/1.1" 200 6700
INFO 2025-03-03 21:40:24,471 basehttp "GET /static/flatpickr/flatpickr.min.js HTTP/1.1" 200 50679
INFO 2025-03-03 21:40:24,472 basehttp "GET /static/bootstrap5/bootstrap.bundle.js HTTP/1.1" 200 207819
INFO 2025-03-03 21:40:24,473 basehttp "GET /static/bootstrap5/bootstrap-icons.css HTTP/1.1" 200 65624
INFO 2025-03-03 21:40:24,562 basehttp "GET /manage/logs/ HTTP/1.1" 200 31296
INFO 2025-03-03 21:40:24,599 basehttp "GET /static/bootstrap5/bootstrap.rtl.css HTTP/1.1" 200 280259
INFO 2025-03-03 21:40:24,617 basehttp "GET /static/flatpickr/locale/ar.js HTTP/1.1" 200 1928
INFO 2025-03-03 21:40:24,620 basehttp "GET /static/flatpickr/flatpickr.min.css HTTP/1.1" 200 16166
INFO 2025-03-03 21:40:24,621 basehttp "GET /static/css/style.css HTTP/1.1" 200 6700
INFO 2025-03-03 21:40:24,629 basehttp "GET /static/flatpickr/flatpickr.min.js HTTP/1.1" 200 50679
INFO 2025-03-03 21:40:24,629 basehttp "GET /static/bootstrap5/bootstrap-icons.css HTTP/1.1" 200 65624
INFO 2025-03-03 21:40:24,631 basehttp "GET /static/bootstrap5/bootstrap.bundle.js HTTP/1.1" 200 207819
INFO 2025-03-03 21:40:24,716 basehttp "GET /manage/logs/ HTTP/1.1" 200 31296
INFO 2025-03-03 21:40:24,759 basehttp "GET /static/bootstrap5/bootstrap.rtl.css HTTP/1.1" 200 280259
INFO 2025-03-03 21:40:24,795 basehttp "GET /static/flatpickr/flatpickr.min.css HTTP/1.1" 200 16166
INFO 2025-03-03 21:40:24,795 basehttp "GET /static/css/style.css HTTP/1.1" 200 6700
INFO 2025-03-03 21:40:24,807 basehttp "GET /static/flatpickr/locale/ar.js HTTP/1.1" 200 1928
INFO 2025-03-03 21:40:24,815 basehttp "GET /static/flatpickr/flatpickr.min.js HTTP/1.1" 200 50679
INFO 2025-03-03 21:40:24,818 basehttp "GET /static/bootstrap5/bootstrap-icons.css HTTP/1.1" 200 65624
INFO 2025-03-03 21:40:24,826 basehttp "GET /static/bootstrap5/bootstrap.bundle.js HTTP/1.1" 200 207819
INFO 2025-03-03 21:40:24,873 basehttp "GET /static/fonts/Shabwa.ttf HTTP/1.1" 200 51148
INFO 2025-03-03 21:40:24,880 basehttp "GET /static/fonts/Shabwa-Medium.ttf HTTP/1.1" 200 51776
INFO 2025-03-03 21:40:24,880 basehttp "GET /static/fonts/Shabwa-Bold.ttf HTTP/1.1" 200 49452
INFO 2025-03-03 21:40:24,885 basehttp "GET /manage/logs/ HTTP/1.1" 200 31296
INFO 2025-03-03 21:40:24,886 basehttp "GET /static/bootstrap5/bootstrap-icons.woff2 HTTP/1.1" 200 130396
INFO 2025-03-03 21:40:24,940 basehttp "GET /static/bootstrap5/bootstrap.rtl.css HTTP/1.1" 200 280259
INFO 2025-03-03 21:40:24,958 basehttp "GET /static/css/style.css HTTP/1.1" 200 6700
INFO 2025-03-03 21:40:24,972 basehttp "GET /static/flatpickr/flatpickr.min.css HTTP/1.1" 200 16166
INFO 2025-03-03 21:40:24,972 basehttp "GET /static/flatpickr/locale/ar.js HTTP/1.1" 200 1928
INFO 2025-03-03 21:40:24,983 basehttp "GET /static/flatpickr/flatpickr.min.js HTTP/1.1" 200 50679
INFO 2025-03-03 21:40:24,990 basehttp "GET /static/bootstrap5/bootstrap-icons.css HTTP/1.1" 200 65624
INFO 2025-03-03 21:40:25,000 basehttp "GET /static/bootstrap5/bootstrap.bundle.js HTTP/1.1" 200 207819
INFO 2025-03-03 21:40:25,037 basehttp "GET /static/fonts/Shabwa-Bold.ttf HTTP/1.1" 200 49452
INFO 2025-03-03 21:40:25,063 basehttp "GET /manage/logs/ HTTP/1.1" 200 31296
INFO 2025-03-03 21:40:25,132 basehttp "GET /manage/logs/ HTTP/1.1" 200 31296
INFO 2025-03-03 21:40:25,173 basehttp "GET /static/bootstrap5/bootstrap.rtl.css HTTP/1.1" 200 280259
INFO 2025-03-03 21:40:25,189 basehttp "GET /static/css/style.css HTTP/1.1" 200 6700
INFO 2025-03-03 21:40:25,191 basehttp "GET /static/flatpickr/locale/ar.js HTTP/1.1" 200 1928
INFO 2025-03-03 21:40:25,192 basehttp "GET /static/flatpickr/flatpickr.min.css HTTP/1.1" 200 16166
INFO 2025-03-03 21:40:25,195 basehttp "GET /static/bootstrap5/bootstrap-icons.css HTTP/1.1" 200 65624
INFO 2025-03-03 21:40:25,196 basehttp "GET /static/flatpickr/flatpickr.min.js HTTP/1.1" 200 50679
INFO 2025-03-03 21:40:25,205 basehttp "GET /static/bootstrap5/bootstrap.bundle.js HTTP/1.1" 200 207819
INFO 2025-03-03 21:40:25,224 basehttp "GET /static/fonts/Shabwa.ttf HTTP/1.1" 200 51148
INFO 2025-03-03 21:40:25,238 basehttp "GET /static/fonts/Shabwa-Medium.ttf HTTP/1.1" 200 51776
INFO 2025-03-03 21:40:25,239 basehttp "GET /static/fonts/Shabwa-Bold.ttf HTTP/1.1" 200 49452
INFO 2025-03-03 21:40:25,246 basehttp "GET /static/bootstrap5/bootstrap-icons.woff2 HTTP/1.1" 200 130396
WARNING 2025-03-03 21:40:25,341 log Not Found: /favicon.ico
WARNING 2025-03-03 21:40:25,342 basehttp "GET /favicon.ico HTTP/1.1" 404 15536
INFO 2025-03-03 21:40:33,089 basehttp "GET /objections/ HTTP/1.1" 200 37765
INFO 2025-03-03 21:40:33,151 basehttp "GET /static/bootstrap5/bootstrap-icons.css HTTP/1.1" 304 0
INFO 2025-03-03 21:40:33,154 basehttp "GET /static/css/style.css HTTP/1.1" 304 0
INFO 2025-03-03 21:40:45,488 basehttp "GET /objections/ HTTP/1.1" 200 37765
INFO 2025-03-03 21:40:45,536 basehttp "GET /static/bootstrap5/bootstrap.rtl.css HTTP/1.1" 200 280259
INFO 2025-03-03 21:40:45,559 basehttp "GET /static/flatpickr/locale/ar.js HTTP/1.1" 200 1928
INFO 2025-03-03 21:40:45,562 basehttp "GET /static/css/style.css HTTP/1.1" 200 6701
INFO 2025-03-03 21:40:45,567 basehttp "GET /static/flatpickr/flatpickr.min.css HTTP/1.1" 200 16166
INFO 2025-03-03 21:40:45,568 basehttp "GET /static/flatpickr/flatpickr.min.js HTTP/1.1" 200 50679
INFO 2025-03-03 21:40:45,570 basehttp "GET /static/bootstrap5/bootstrap-icons.css HTTP/1.1" 200 65624
INFO 2025-03-03 21:40:45,572 basehttp "GET /static/bootstrap5/bootstrap.bundle.js HTTP/1.1" 200 207819
INFO 2025-03-03 21:40:45,676 basehttp "GET /objections/ HTTP/1.1" 200 37765
INFO 2025-03-03 21:40:45,726 basehttp "GET /static/bootstrap5/bootstrap.rtl.css HTTP/1.1" 200 280259
INFO 2025-03-03 21:40:45,745 basehttp "GET /static/css/style.css HTTP/1.1" 200 6701
INFO 2025-03-03 21:40:45,749 basehttp "GET /static/flatpickr/flatpickr.min.css HTTP/1.1" 200 16166
INFO 2025-03-03 21:40:45,762 basehttp "GET /static/flatpickr/flatpickr.min.js HTTP/1.1" 200 50679
INFO 2025-03-03 21:40:45,769 basehttp "GET /static/flatpickr/locale/ar.js HTTP/1.1" 200 1928
INFO 2025-03-03 21:40:45,825 basehttp "GET /static/bootstrap5/bootstrap-icons.css HTTP/1.1" 200 65624
INFO 2025-03-03 21:40:45,850 basehttp "GET /objections/ HTTP/1.1" 200 37765
INFO 2025-03-03 21:40:45,859 basehttp "GET /static/bootstrap5/bootstrap.bundle.js HTTP/1.1" 200 207819
INFO 2025-03-03 21:40:45,938 basehttp "GET /objections/ HTTP/1.1" 200 37765
INFO 2025-03-03 21:40:45,986 basehttp "GET /static/bootstrap5/bootstrap.rtl.css HTTP/1.1" 200 280259
INFO 2025-03-03 21:40:46,010 basehttp "GET /static/css/style.css HTTP/1.1" 200 6701
INFO 2025-03-03 21:40:46,027 basehttp "GET /static/flatpickr/flatpickr.min.css HTTP/1.1" 200 16166
INFO 2025-03-03 21:40:46,038 basehttp "GET /static/flatpickr/locale/ar.js HTTP/1.1" 200 1928
INFO 2025-03-03 21:40:46,066 basehttp "GET /static/flatpickr/flatpickr.min.js HTTP/1.1" 200 50679
INFO 2025-03-03 21:40:46,071 basehttp "GET /static/bootstrap5/bootstrap-icons.css HTTP/1.1" 200 65624
INFO 2025-03-03 21:40:46,085 basehttp "GET /static/bootstrap5/bootstrap.bundle.js HTTP/1.1" 200 207819
INFO 2025-03-03 21:40:46,114 basehttp "GET /objections/ HTTP/1.1" 200 37765
INFO 2025-03-03 21:40:46,119 basehttp "GET /static/fonts/Shabwa.ttf HTTP/1.1" 200 51148
INFO 2025-03-03 21:40:46,120 basehttp "GET /static/fonts/Shabwa-Bold.ttf HTTP/1.1" 200 49452
INFO 2025-03-03 21:40:46,122 basehttp "GET /static/fonts/Shabwa-Medium.ttf HTTP/1.1" 200 51776
INFO 2025-03-03 21:40:46,127 basehttp "GET /static/bootstrap5/bootstrap-icons.woff2 HTTP/1.1" 200 130396
INFO 2025-03-03 21:40:46,213 basehttp "GET /objections/ HTTP/1.1" 200 37765
INFO 2025-03-03 21:40:46,259 basehttp "GET /static/bootstrap5/bootstrap.rtl.css HTTP/1.1" 200 280259
INFO 2025-03-03 21:40:46,282 basehttp "GET /static/flatpickr/flatpickr.min.css HTTP/1.1" 200 16166
INFO 2025-03-03 21:40:46,284 basehttp "GET /static/css/style.css HTTP/1.1" 200 6701
INFO 2025-03-03 21:40:46,287 basehttp "GET /static/flatpickr/flatpickr.min.js HTTP/1.1" 200 50679
INFO 2025-03-03 21:40:46,290 basehttp "GET /static/flatpickr/locale/ar.js HTTP/1.1" 200 1928
INFO 2025-03-03 21:40:46,291 basehttp "GET /static/bootstrap5/bootstrap-icons.css HTTP/1.1" 200 65624
INFO 2025-03-03 21:40:46,294 basehttp "GET /static/bootstrap5/bootstrap.bundle.js HTTP/1.1" 200 207819
INFO 2025-03-03 21:40:46,381 basehttp "GET /objections/ HTTP/1.1" 200 37765
INFO 2025-03-03 21:40:46,422 basehttp "GET /static/bootstrap5/bootstrap.rtl.css HTTP/1.1" 200 280259
INFO 2025-03-03 21:40:46,443 basehttp "GET /static/css/style.css HTTP/1.1" 200 6701
INFO 2025-03-03 21:40:46,446 basehttp "GET /static/flatpickr/flatpickr.min.css HTTP/1.1" 200 16166
INFO 2025-03-03 21:40:46,457 basehttp "GET /static/flatpickr/flatpickr.min.js HTTP/1.1" 200 50679
INFO 2025-03-03 21:40:46,460 basehttp "GET /static/flatpickr/locale/ar.js HTTP/1.1" 200 1928
INFO 2025-03-03 21:40:46,464 basehttp "GET /static/bootstrap5/bootstrap-icons.css HTTP/1.1" 200 65624
INFO 2025-03-03 21:40:46,542 basehttp "GET /static/fonts/Shabwa.ttf HTTP/1.1" 200 51148
INFO 2025-03-03 21:40:46,552 basehttp "GET /static/fonts/Shabwa-Bold.ttf HTTP/1.1" 200 49452
INFO 2025-03-03 21:40:46,552 basehttp "GET /objections/ HTTP/1.1" 200 37765
INFO 2025-03-03 21:40:46,554 basehttp "GET /static/fonts/Shabwa-Medium.ttf HTTP/1.1" 200 51776
INFO 2025-03-03 21:40:46,555 basehttp "GET /static/bootstrap5/bootstrap.bundle.js HTTP/1.1" 200 207819
INFO 2025-03-03 21:40:46,556 basehttp "GET /static/bootstrap5/bootstrap-icons.woff2 HTTP/1.1" 200 130396
INFO 2025-03-03 21:40:46,604 basehttp "GET /static/bootstrap5/bootstrap.rtl.css HTTP/1.1" 200 280259
INFO 2025-03-03 21:40:46,618 basehttp "GET /static/css/style.css HTTP/1.1" 200 6701
INFO 2025-03-03 21:40:46,621 basehttp "GET /static/flatpickr/flatpickr.min.css HTTP/1.1" 200 16166
INFO 2025-03-03 21:40:46,623 basehttp "GET /static/flatpickr/locale/ar.js HTTP/1.1" 200 1928
INFO 2025-03-03 21:40:46,627 basehttp "GET /static/flatpickr/flatpickr.min.js HTTP/1.1" 200 50679
INFO 2025-03-03 21:40:46,627 basehttp "GET /static/bootstrap5/bootstrap-icons.css HTTP/1.1" 200 65624
INFO 2025-03-03 21:40:46,629 basehttp "GET /static/bootstrap5/bootstrap.bundle.js HTTP/1.1" 200 207819
INFO 2025-03-03 21:40:46,650 basehttp "GET /static/fonts/Shabwa.ttf HTTP/1.1" 200 51148
INFO 2025-03-03 21:40:46,663 basehttp "GET /static/fonts/Shabwa-Bold.ttf HTTP/1.1" 200 49452
INFO 2025-03-03 21:40:46,664 basehttp "GET /static/fonts/Shabwa-Medium.ttf HTTP/1.1" 200 51776
INFO 2025-03-03 21:40:46,666 basehttp "GET /static/bootstrap5/bootstrap-icons.woff2 HTTP/1.1" 200 130396
WARNING 2025-03-03 21:40:46,764 log Not Found: /favicon.ico
WARNING 2025-03-03 21:40:46,765 basehttp "GET /favicon.ico HTTP/1.1" 404 15536
INFO 2025-03-03 21:41:05,008 basehttp "GET /objections/ HTTP/1.1" 200 37765
INFO 2025-03-03 21:41:05,054 basehttp "GET /static/bootstrap5/bootstrap.rtl.css HTTP/1.1" 200 280259
INFO 2025-03-03 21:41:05,079 basehttp "GET /static/flatpickr/locale/ar.js HTTP/1.1" 200 1928
INFO 2025-03-03 21:41:05,081 basehttp "GET /static/flatpickr/flatpickr.min.css HTTP/1.1" 200 16166
INFO 2025-03-03 21:41:05,084 basehttp "GET /static/css/style.css HTTP/1.1" 200 6657
INFO 2025-03-03 21:41:05,084 basehttp "GET /static/bootstrap5/bootstrap-icons.css HTTP/1.1" 200 65624
INFO 2025-03-03 21:41:05,087 basehttp "GET /static/flatpickr/flatpickr.min.js HTTP/1.1" 200 50679
INFO 2025-03-03 21:41:05,088 basehttp "GET /static/bootstrap5/bootstrap.bundle.js HTTP/1.1" 200 207819
INFO 2025-03-03 21:41:05,113 basehttp "GET /static/fonts/Shabwa.ttf HTTP/1.1" 200 51148
INFO 2025-03-03 21:41:05,125 basehttp "GET /static/fonts/Shabwa-Medium.ttf HTTP/1.1" 200 51776
INFO 2025-03-03 21:41:05,127 basehttp "GET /static/fonts/Shabwa-Bold.ttf HTTP/1.1" 200 49452
INFO 2025-03-03 21:41:05,128 basehttp "GET /static/bootstrap5/bootstrap-icons.woff2 HTTP/1.1" 200 130396
WARNING 2025-03-03 21:41:05,231 log Not Found: /favicon.ico
WARNING 2025-03-03 21:41:05,232 basehttp "GET /favicon.ico HTTP/1.1" 404 15536
INFO 2025-03-03 21:41:05,378 basehttp "GET /objections/ HTTP/1.1" 200 37765
INFO 2025-03-03 21:41:05,418 basehttp "GET /static/bootstrap5/bootstrap.rtl.css HTTP/1.1" 200 280259
INFO 2025-03-03 21:41:05,440 basehttp "GET /static/flatpickr/locale/ar.js HTTP/1.1" 200 1928
INFO 2025-03-03 21:41:05,443 basehttp "GET /static/css/style.css HTTP/1.1" 200 6657
INFO 2025-03-03 21:41:05,445 basehttp "GET /static/flatpickr/flatpickr.min.css HTTP/1.1" 200 16166
INFO 2025-03-03 21:41:05,448 basehttp "GET /static/flatpickr/flatpickr.min.js HTTP/1.1" 200 50679
INFO 2025-03-03 21:41:05,449 basehttp "GET /static/bootstrap5/bootstrap-icons.css HTTP/1.1" 200 65624
INFO 2025-03-03 21:41:05,454 basehttp "GET /static/bootstrap5/bootstrap.bundle.js HTTP/1.1" 200 207819
INFO 2025-03-03 21:41:05,473 basehttp "GET /static/fonts/Shabwa.ttf HTTP/1.1" 200 51148
INFO 2025-03-03 21:41:05,490 basehttp "GET /static/fonts/Shabwa-Bold.ttf HTTP/1.1" 200 49452
INFO 2025-03-03 21:41:05,492 basehttp "GET /static/fonts/Shabwa-Medium.ttf HTTP/1.1" 200 51776
INFO 2025-03-03 21:41:05,495 basehttp "GET /static/bootstrap5/bootstrap-icons.woff2 HTTP/1.1" 200 130396
WARNING 2025-03-03 21:41:05,580 log Not Found: /favicon.ico
WARNING 2025-03-03 21:41:05,580 basehttp "GET /favicon.ico HTTP/1.1" 404 15536
INFO 2025-03-03 21:41:07,259 basehttp "GET /publications/ HTTP/1.1" 200 41305
INFO 2025-03-03 21:41:07,320 basehttp "GET /static/css/style.css HTTP/1.1" 304 0
INFO 2025-03-03 21:41:07,947 basehttp "GET /decrees/ HTTP/1.1" 200 57482
INFO 2025-03-03 21:41:08,002 basehttp "GET /static/css/style.css HTTP/1.1" 304 0
INFO 2025-03-03 21:42:12,181 basehttp "GET /decrees/ HTTP/1.1" 200 57482
INFO 2025-03-03 21:42:12,232 basehttp "GET /static/bootstrap5/bootstrap.rtl.css HTTP/1.1" 200 280259
INFO 2025-03-03 21:42:12,249 basehttp "GET /static/flatpickr/locale/ar.js HTTP/1.1" 200 1928
INFO 2025-03-03 21:42:12,251 basehttp "GET /static/css/style.css HTTP/1.1" 200 6526
INFO 2025-03-03 21:42:12,257 basehttp "GET /static/flatpickr/flatpickr.min.css HTTP/1.1" 200 16166
INFO 2025-03-03 21:42:12,258 basehttp "GET /static/flatpickr/flatpickr.min.js HTTP/1.1" 200 50679
INFO 2025-03-03 21:42:12,259 basehttp "GET /static/bootstrap5/bootstrap-icons.css HTTP/1.1" 200 65624
INFO 2025-03-03 21:42:12,264 basehttp "GET /static/bootstrap5/bootstrap.bundle.js HTTP/1.1" 200 207819
INFO 2025-03-03 21:42:12,290 basehttp "GET /static/fonts/Shabwa.ttf HTTP/1.1" 200 51148
INFO 2025-03-03 21:42:12,300 basehttp "GET /static/fonts/Shabwa-Medium.ttf HTTP/1.1" 200 51776
INFO 2025-03-03 21:42:12,301 basehttp "GET /static/fonts/Shabwa-Bold.ttf HTTP/1.1" 200 49452
INFO 2025-03-03 21:42:12,303 basehttp "GET /static/bootstrap5/bootstrap-icons.woff2 HTTP/1.1" 200 130396
INFO 2025-03-03 21:42:12,429 basehttp "GET /decrees/ HTTP/1.1" 200 57482
INFO 2025-03-03 21:42:12,475 basehttp "GET /static/bootstrap5/bootstrap.rtl.css HTTP/1.1" 200 280259
INFO 2025-03-03 21:42:12,500 basehttp "GET /static/css/style.css HTTP/1.1" 200 6526
INFO 2025-03-03 21:42:12,502 basehttp "GET /static/flatpickr/flatpickr.min.css HTTP/1.1" 200 16166
INFO 2025-03-03 21:42:12,506 basehttp "GET /static/flatpickr/flatpickr.min.js HTTP/1.1" 200 50679
INFO 2025-03-03 21:42:12,507 basehttp "GET /static/bootstrap5/bootstrap-icons.css HTTP/1.1" 200 65624
INFO 2025-03-03 21:42:12,508 basehttp "GET /static/bootstrap5/bootstrap.bundle.js HTTP/1.1" 200 207819
INFO 2025-03-03 21:42:12,513 basehttp "GET /static/flatpickr/locale/ar.js HTTP/1.1" 200 1928
INFO 2025-03-03 21:42:12,639 basehttp "GET /decrees/ HTTP/1.1" 200 57482
INFO 2025-03-03 21:42:12,683 basehttp "GET /static/bootstrap5/bootstrap.rtl.css HTTP/1.1" 200 280259
INFO 2025-03-03 21:42:12,694 basehttp "GET /static/css/style.css HTTP/1.1" 200 6526
INFO 2025-03-03 21:42:12,697 basehttp "GET /static/flatpickr/locale/ar.js HTTP/1.1" 200 1928
INFO 2025-03-03 21:42:12,697 basehttp "GET /static/flatpickr/flatpickr.min.css HTTP/1.1" 200 16166
INFO 2025-03-03 21:42:12,702 basehttp "GET /static/flatpickr/flatpickr.min.js HTTP/1.1" 200 50679
INFO 2025-03-03 21:42:12,703 basehttp "GET /static/bootstrap5/bootstrap-icons.css HTTP/1.1" 200 65624
INFO 2025-03-03 21:42:12,706 basehttp "GET /static/bootstrap5/bootstrap.bundle.js HTTP/1.1" 200 207819
INFO 2025-03-03 21:42:12,740 basehttp "GET /static/fonts/Shabwa-Medium.ttf HTTP/1.1" 200 51776
INFO 2025-03-03 21:42:12,741 basehttp "GET /static/fonts/Shabwa.ttf HTTP/1.1" 200 51148
INFO 2025-03-03 21:42:12,741 basehttp "GET /static/fonts/Shabwa-Bold.ttf HTTP/1.1" 200 49452
INFO 2025-03-03 21:42:12,744 basehttp "GET /static/bootstrap5/bootstrap-icons.woff2 HTTP/1.1" 200 130396
WARNING 2025-03-03 21:42:12,851 log Not Found: /favicon.ico
WARNING 2025-03-03 21:42:12,851 basehttp "GET /favicon.ico HTTP/1.1" 404 15536
INFO 2025-03-03 21:42:15,556 basehttp "GET /decrees/ HTTP/1.1" 200 57482
INFO 2025-03-03 21:42:15,609 basehttp "GET /static/bootstrap5/bootstrap.rtl.css HTTP/1.1" 200 280259
INFO 2025-03-03 21:42:15,634 basehttp "GET /static/css/style.css HTTP/1.1" 200 6526
INFO 2025-03-03 21:42:15,636 basehttp "GET /static/flatpickr/flatpickr.min.css HTTP/1.1" 200 16166
INFO 2025-03-03 21:42:15,656 basehttp "GET /static/flatpickr/flatpickr.min.js HTTP/1.1" 200 50679
INFO 2025-03-03 21:42:15,659 basehttp "GET /static/flatpickr/locale/ar.js HTTP/1.1" 200 1928
INFO 2025-03-03 21:42:15,664 basehttp "GET /static/bootstrap5/bootstrap-icons.css HTTP/1.1" 200 65624
INFO 2025-03-03 21:42:15,764 basehttp "GET /static/fonts/Shabwa-Medium.ttf HTTP/1.1" 200 51776
INFO 2025-03-03 21:42:15,766 basehttp "GET /static/fonts/Shabwa-Bold.ttf HTTP/1.1" 200 49452
INFO 2025-03-03 21:42:15,769 basehttp "GET /static/fonts/Shabwa.ttf HTTP/1.1" 200 51148
INFO 2025-03-03 21:42:15,786 basehttp "GET /static/bootstrap5/bootstrap.bundle.js HTTP/1.1" 200 207819
INFO 2025-03-03 21:42:15,811 basehttp "GET /static/bootstrap5/bootstrap-icons.woff2 HTTP/1.1" 200 130396
INFO 2025-03-03 21:42:15,999 basehttp "GET /decrees/ HTTP/1.1" 200 57482
INFO 2025-03-03 21:42:16,033 basehttp "GET /decrees/ HTTP/1.1" 200 57482
INFO 2025-03-03 21:42:16,138 basehttp "GET /decrees/ HTTP/1.1" 200 57482
INFO 2025-03-03 21:42:16,186 basehttp "GET /static/bootstrap5/bootstrap.rtl.css HTTP/1.1" 200 280259
INFO 2025-03-03 21:42:16,209 basehttp "GET /static/flatpickr/locale/ar.js HTTP/1.1" 200 1928
INFO 2025-03-03 21:42:16,210 basehttp "GET /static/css/style.css HTTP/1.1" 200 6526
INFO 2025-03-03 21:42:16,211 basehttp "GET /static/flatpickr/flatpickr.min.css HTTP/1.1" 200 16166
INFO 2025-03-03 21:42:16,216 basehttp "GET /static/bootstrap5/bootstrap-icons.css HTTP/1.1" 200 65624
INFO 2025-03-03 21:42:16,217 basehttp "GET /static/flatpickr/flatpickr.min.js HTTP/1.1" 200 50679
INFO 2025-03-03 21:42:16,220 basehttp "GET /static/bootstrap5/bootstrap.bundle.js HTTP/1.1" 200 207819
INFO 2025-03-03 21:42:16,241 basehttp "GET /static/fonts/Shabwa.ttf HTTP/1.1" 200 51148
INFO 2025-03-03 21:42:16,251 basehttp "GET /static/fonts/Shabwa-Medium.ttf HTTP/1.1" 200 51776
INFO 2025-03-03 21:42:16,252 basehttp "GET /static/fonts/Shabwa-Bold.ttf HTTP/1.1" 200 49452
INFO 2025-03-03 21:42:16,253 basehttp "GET /static/bootstrap5/bootstrap-icons.woff2 HTTP/1.1" 200 130396
WARNING 2025-03-03 21:42:16,367 log Not Found: /favicon.ico
WARNING 2025-03-03 21:42:16,368 basehttp "GET /favicon.ico HTTP/1.1" 404 15536
INFO 2025-03-03 21:42:17,644 basehttp "GET /publications/ HTTP/1.1" 200 41305
INFO 2025-03-03 21:42:17,705 basehttp "GET /static/css/style.css HTTP/1.1" 304 0
INFO 2025-03-03 21:42:18,118 basehttp "GET /decrees/ HTTP/1.1" 200 57482
INFO 2025-03-03 21:42:18,175 basehttp "GET /static/css/style.css HTTP/1.1" 304 0
INFO 2025-03-03 21:43:33,456 basehttp "GET /static/css/style.css HTTP/1.1" 304 0
INFO 2025-03-03 21:43:33,456 basehttp "GET /static/bootstrap5/bootstrap-icons.css HTTP/1.1" 304 0
INFO 2025-03-03 21:43:33,732 basehttp "GET /static/bootstrap5/bootstrap.bundle.js.map HTTP/1.1" 304 0
INFO 2025-03-03 21:43:33,769 basehttp "GET /static/bootstrap5/bootstrap.rtl.css.map HTTP/1.1" 304 0
INFO 2025-03-03 21:44:10,650 basehttp "GET /decrees/ HTTP/1.1" 200 57482
INFO 2025-03-03 21:44:10,704 basehttp "GET /static/bootstrap5/bootstrap.rtl.css HTTP/1.1" 200 280259
INFO 2025-03-03 21:44:10,727 basehttp "GET /static/css/style.css HTTP/1.1" 200 6042
INFO 2025-03-03 21:44:10,728 basehttp "GET /static/flatpickr/locale/ar.js HTTP/1.1" 200 1928
INFO 2025-03-03 21:44:10,730 basehttp "GET /static/flatpickr/flatpickr.min.css HTTP/1.1" 200 16166
INFO 2025-03-03 21:44:10,735 basehttp "GET /static/flatpickr/flatpickr.min.js HTTP/1.1" 200 50679
